n_perturb,pe_late,g_norm_late,alpha_late,zone0_frac,zone1_frac,zone2_frac,zone3_frac,zone4_frac
0,0.03116068810100357,3.436273720363776,0.27821152010808387,0.137,0.12033333333333333,0.08566666666666667,0.03883333333333333,0.6181666666666666
1,0.015630894231057027,3.2269009057879448,0.12635905509690443,0.0,0.008,0.10116666666666667,0.06266666666666666,0.8281666666666667
2,0.014185383639424495,3.2987218285401663,0.14898952695478995,0.0,0.00016666666666666666,0.035666666666666666,0.051333333333333335,0.9128333333333334
3,0.013086876194846506,3.241698934197426,0.12462476176892717,0.0,0.0,0.025666666666666667,0.042,0.9323333333333333
4,0.01363553810112838,3.138021001259486,0.2999994892179966,0.0,0.0,0.0305,0.036166666666666666,0.9333333333333333
5,0.01359898768988205,3.1729870008428893,0.16327313612028957,0.0,0.0,0.028833333333333332,0.0395,0.9316666666666666
6,0.013868495402804304,3.0976972069740296,0.19233640748883288,0.0,0.0,0.035166666666666666,0.051166666666666666,0.9136666666666666
