probe_idx,zone_id,x,y,g_label,z_raw_norm,z_t_norm,z_shift,gamma_mean,gamma_abs_mean,beta_mean,z_raw_0,z_t_0,gamma_0,beta_0,z_raw_1,z_t_1,gamma_1,beta_1,z_raw_2,z_t_2,gamma_2,beta_2,z_raw_3,z_t_3,gamma_3,beta_3,z_raw_4,z_t_4,gamma_4,beta_4,z_raw_5,z_t_5,gamma_5,beta_5,z_raw_6,z_t_6,gamma_6,beta_6,z_raw_7,z_t_7,gamma_7,beta_7,z_raw_8,z_t_8,gamma_8,beta_8,z_raw_9,z_t_9,gamma_9,beta_9,z_raw_10,z_t_10,gamma_10,beta_10,z_raw_11,z_t_11,gamma_11,beta_11,z_raw_12,z_t_12,gamma_12,beta_12,z_raw_13,z_t_13,gamma_13,beta_13,z_raw_14,z_t_14,gamma_14,beta_14,z_raw_15,z_t_15,gamma_15,beta_15
0,0,0,5,high_perturb,3.401418685913086,5.851577281951904,3.2139880657196045,0.33282190561294556,0.5833762288093567,-0.0020674318075180054,0.15737344324588776,0.0762600302696228,0.05350712686777115,-0.08953401446342468,0.974917471408844,1.9457712173461914,0.7576659917831421,0.23219190537929535,-0.22945591807365417,-0.8506771326065063,0.5219504237174988,-0.5014565587043762,-0.9928515553474426,-1.6351627111434937,0.7152713537216187,0.0678471028804779,0.8646746277809143,1.510501742362976,0.6938628554344177,0.045861486345529556,-0.3290877640247345,-0.9233853220939636,-0.9356753826141357,-0.9022168517112732,-0.9426474571228027,0.026567727327346802,-0.5046847462654114,0.49347537755966187,0.7568753361701965,1.6845494508743286,0.5091309547424316,0.542325496673584,-0.99434894323349,-2.091653823852539,0.6347827315330505,-0.4661092758178711,0.7914414405822754,0.2603287696838379,-0.15386109054088593,-0.40934062004089355,0.9991338849067688,1.7729840278625488,0.674064576625824,0.10036928951740265,0.8866502046585083,0.3264053165912628,-0.300865113735199,-0.2934827506542206,0.9817665815353394,2.0341544151306152,0.350265771150589,0.7085087299346924,0.9830546379089355,2.018686294555664,0.9903820753097534,0.062031976878643036,-0.9852754473686218,-2.1567437648773193,1.4287009239196777,0.2361956536769867,-0.9685311317443848,-0.7223701477050781,-0.10934796929359436,0.14025411009788513
0,0,0,5,g_zero,3.401418685913086,3.523733139038086,0.3708575963973999,0.033730000257492065,0.06784657388925552,0.0005258144810795784,0.15737344324588776,0.13718393445014954,0.026629233732819557,-0.024380238726735115,0.974917471408844,1.1383440494537354,0.1502971351146698,0.016899270936846733,-0.22945591807365417,-0.2931908369064331,0.06050921231508255,-0.0498507060110569,-0.9928515553474426,-0.9233394265174866,0.013687311671674252,0.08310157060623169,0.8646746277809143,0.9748172760009766,0.13169682025909424,-0.0037322910502552986,-0.3290877640247345,-0.3998474180698395,-0.11747970432043076,-0.1094207689166069,-0.9426474571228027,-0.8769930601119995,-0.034569721668958664,0.033067356795072556,0.7568753361701965,0.8368393778800964,0.04152936488389969,0.04853144660592079,-0.99434894323349,-1.0371142625808716,0.016915718093514442,-0.025945128872990608,0.7914414405822754,0.7177964448928833,-0.022435694932937622,-0.05588845536112785,0.9991338849067688,0.9990838170051575,0.02422766014933586,-0.024256646633148193,0.8866502046585083,0.828144907951355,-0.03094450943171978,-0.031068354845046997,0.9817665815353394,1.0879111289978027,0.05847302824258804,0.04873770475387573,0.9830546379089355,1.0517077445983887,0.07879306375980377,-0.008804797194898129,-0.9852754473686218,-1.1528643369674683,0.20985406637191772,0.039175234735012054,-0.9685311317443848,-0.8309046030044556,-0.0675029531121254,0.07224783301353455
1,0,0,5,high_perturb,3.401418685913086,5.851577281951904,3.2139880657196045,0.33282190561294556,0.5833762288093567,-0.0020674318075180054,0.15737344324588776,0.0762600302696228,0.05350712686777115,-0.08953401446342468,0.974917471408844,1.9457712173461914,0.7576659917831421,0.23219190537929535,-0.22945591807365417,-0.8506771326065063,0.5219504237174988,-0.5014565587043762,-0.9928515553474426,-1.6351627111434937,0.7152713537216187,0.0678471028804779,0.8646746277809143,1.510501742362976,0.6938628554344177,0.045861486345529556,-0.3290877640247345,-0.9233853220939636,-0.9356753826141357,-0.9022168517112732,-0.9426474571228027,0.026567727327346802,-0.5046847462654114,0.49347537755966187,0.7568753361701965,1.6845494508743286,0.5091309547424316,0.542325496673584,-0.99434894323349,-2.091653823852539,0.6347827315330505,-0.4661092758178711,0.7914414405822754,0.2603287696838379,-0.15386109054088593,-0.40934062004089355,0.9991338849067688,1.7729840278625488,0.674064576625824,0.10036928951740265,0.8866502046585083,0.3264053165912628,-0.300865113735199,-0.2934827506542206,0.9817665815353394,2.0341544151306152,0.350265771150589,0.7085087299346924,0.9830546379089355,2.018686294555664,0.9903820753097534,0.062031976878643036,-0.9852754473686218,-2.1567437648773193,1.4287009239196777,0.2361956536769867,-0.9685311317443848,-0.7223701477050781,-0.10934796929359436,0.14025411009788513
1,0,0,5,g_zero,3.401418685913086,3.523733139038086,0.3708575963973999,0.033730000257492065,0.06784657388925552,0.0005258144810795784,0.15737344324588776,0.13718393445014954,0.026629233732819557,-0.024380238726735115,0.974917471408844,1.1383440494537354,0.1502971351146698,0.016899270936846733,-0.22945591807365417,-0.2931908369064331,0.06050921231508255,-0.0498507060110569,-0.9928515553474426,-0.9233394265174866,0.013687311671674252,0.08310157060623169,0.8646746277809143,0.9748172760009766,0.13169682025909424,-0.0037322910502552986,-0.3290877640247345,-0.3998474180698395,-0.11747970432043076,-0.1094207689166069,-0.9426474571228027,-0.8769930601119995,-0.034569721668958664,0.033067356795072556,0.7568753361701965,0.8368393778800964,0.04152936488389969,0.04853144660592079,-0.99434894323349,-1.0371142625808716,0.016915718093514442,-0.025945128872990608,0.7914414405822754,0.7177964448928833,-0.022435694932937622,-0.05588845536112785,0.9991338849067688,0.9990838170051575,0.02422766014933586,-0.024256646633148193,0.8866502046585083,0.828144907951355,-0.03094450943171978,-0.031068354845046997,0.9817665815353394,1.0879111289978027,0.05847302824258804,0.04873770475387573,0.9830546379089355,1.0517077445983887,0.07879306375980377,-0.008804797194898129,-0.9852754473686218,-1.1528643369674683,0.20985406637191772,0.039175234735012054,-0.9685311317443848,-0.8309046030044556,-0.0675029531121254,0.07224783301353455
2,0,1,1,high_perturb,3.419928550720215,5.870858192443848,3.1629271507263184,0.33282190561294556,0.5833762288093567,-0.0020674318075180054,0.6149933338165283,0.5583658218383789,0.05350712686777115,-0.08953401446342468,0.989397406578064,1.9712220430374146,0.7576659917831421,0.23219190537929535,-0.11209312826395035,-0.6720567345619202,0.5219504237174988,-0.5014565587043762,-0.9934350848197937,-1.636163592338562,0.7152713537216187,0.0678471028804779,0.9302627444267273,1.6215990781784058,0.6938628554344177,0.045861486345529556,-0.5397006273269653,-0.9369328618049622,-0.9356753826141357,-0.9022168517112732,-0.8829718232154846,0.05612596869468689,-0.5046847462654114,0.49347537755966187,0.691743016242981,1.5862562656402588,0.5091309547424316,0.542325496673584,-0.9969618320465088,-2.0959253311157227,0.6347827315330505,-0.4661092758178711,0.744292676448822,0.22043436765670776,-0.15386109054088593,-0.40934062004089355,0.9994890689849854,1.7735786437988281,0.674064576625824,0.10036928951740265,0.7477391362190247,0.2292877733707428,-0.300865113735199,-0.2934827506542206,0.9887120723724365,2.0435328483581543,0.350265771150589,0.7085087299346924,0.9852008819580078,2.0229580402374268,0.9903820753097534,0.062031976878643036,-0.9915897250175476,-2.17207932472229,1.4287009239196777,0.2361956536769867,-0.9418473839759827,-0.6986042261123657,-0.10934796929359436,0.14025411009788513
2,0,1,1,g_zero,3.419928550720215,3.551068067550659,0.3672541081905365,0.033730000257492065,0.06784657388925552,0.0005258144810795784,0.6149933338165283,0.606989860534668,0.026629233732819557,-0.024380238726735115,0.989397406578064,1.1550002098083496,0.1502971351146698,0.016899270936846733,-0.11209312826395035,-0.16872650384902954,0.06050921231508255,-0.0498507060110569,-0.9934350848197937,-0.9239309430122375,0.013687311671674252,0.08310157060623169,0.9302627444267273,1.04904305934906,0.13169682025909424,-0.0037322910502552986,-0.5397006273269653,-0.5857175588607788,-0.11747970432043076,-0.1094207689166069,-0.8829718232154846,-0.8193803429603577,-0.034569721668958664,0.033067356795072556,0.691743016242981,0.7690021991729736,0.04152936488389969,0.04853144660592079,-0.9969618320465088,-1.039771318435669,0.016915718093514442,-0.025945128872990608,0.744292676448822,0.6717054843902588,-0.022435694932937622,-0.05588845536112785,0.9994890689849854,0.9994476437568665,0.02422766014933586,-0.024256646633148193,0.7477391362190247,0.6935323476791382,-0.03094450943171978,-0.031068354845046997,0.9887120723724365,1.0952627658843994,0.05847302824258804,0.04873770475387573,0.9852008819580078,1.054023027420044,0.07879306375980377,-0.008804797194898129,-0.9915897250175476,-1.160503625869751,0.20985406637191772,0.039175234735012054,-0.9418473839759827,-0.806022047996521,-0.0675029531121254,0.07224783301353455
3,0,2,5,high_perturb,3.3854215145111084,5.823858737945557,3.1998398303985596,0.33282190561294556,0.5833762288093567,-0.0020674318075180054,0.24668818712234497,0.1703537404537201,0.05350712686777115,-0.08953401446342468,0.9779269099235535,1.9510607719421387,0.7576659917831421,0.23219190537929535,-0.16681452095508575,-0.7553399801254272,0.5219504237174988,-0.5014565587043762,-0.9929051399230957,-1.6352546215057373,0.7152713537216187,0.0678471028804779,0.8643739223480225,1.5099923610687256,0.6938628554344177,0.045861486345529556,-0.3321623206138611,-0.9235830903053284,-0.9356753826141357,-0.9022168517112732,-0.9357336759567261,0.029992222785949707,-0.5046847462654114,0.49347537755966187,0.7215240001678467,1.6311997175216675,0.5091309547424316,0.542325496673584,-0.9945129156112671,-2.091921806335449,0.6347827315330505,-0.4661092758178711,0.7855989336967468,0.25538522005081177,-0.15386109054088593,-0.40934062004089355,0.9991255402565002,1.7729700803756714,0.674064576625824,0.10036928951740265,0.8670334219932556,0.3126905858516693,-0.300865113735199,-0.2934827506542206,0.980937123298645,2.033034563064575,0.350265771150589,0.7085087299346924,0.9811928272247314,2.0149805545806885,0.9903820753097534,0.062031976878643036,-0.9854874014854431,-2.1572585105895996,1.4287009239196777,0.2361956536769867,-0.9613239169120789,-0.7159509658813477,-0.10934796929359436,0.14025411009788513
3,0,2,5,g_zero,3.3854215145111084,3.506803512573242,0.3695423901081085,0.033730000257492065,0.06784657388925552,0.0005258144810795784,0.24668818712234497,0.22887706756591797,0.026629233732819557,-0.024380238726735115,0.9779269099235535,1.1418057680130005,0.1502971351146698,0.016899270936846733,-0.16681452095508575,-0.22675903141498566,0.06050921231508255,-0.0498507060110569,-0.9929051399230957,-0.9233936667442322,0.013687311671674252,0.08310157060623169,0.8643739223480225,0.9744769334793091,0.13169682025909424,-0.0037322910502552986,-0.3321623206138611,-0.4025607705116272,-0.11747970432043076,-0.1094207689166069,-0.9357336759567261,-0.8703182339668274,-0.034569721668958664,0.033067356795072556,0.7215240001678467,0.8000199198722839,0.04152936488389969,0.04853144660592079,-0.9945129156112671,-1.0372809171676636,0.016915718093514442,-0.025945128872990608,0.7855989336967468,0.7120850086212158,-0.022435694932937622,-0.05588845536112785,0.9991255402565002,0.9990753531455994,0.02422766014933586,-0.024256646633148193,0.8670334219932556,0.8091350793838501,-0.03094450943171978,-0.031068354845046997,0.980937123298645,1.0870332717895508,0.05847302824258804,0.04873770475387573,0.9811928272247314,1.0496991872787476,0.07879306375980377,-0.008804797194898129,-0.9854874014854431,-1.153120756149292,0.20985406637191772,0.039175234735012054,-0.9613239169120789,-0.8241838216781616,-0.0675029531121254,0.07224783301353455
4,0,1,1,high_perturb,3.419928550720215,5.870858192443848,3.1629271507263184,0.33282190561294556,0.5833762288093567,-0.0020674318075180054,0.6149933338165283,0.5583658218383789,0.05350712686777115,-0.08953401446342468,0.989397406578064,1.9712220430374146,0.7576659917831421,0.23219190537929535,-0.11209312826395035,-0.6720567345619202,0.5219504237174988,-0.5014565587043762,-0.9934350848197937,-1.636163592338562,0.7152713537216187,0.0678471028804779,0.9302627444267273,1.6215990781784058,0.6938628554344177,0.045861486345529556,-0.5397006273269653,-0.9369328618049622,-0.9356753826141357,-0.9022168517112732,-0.8829718232154846,0.05612596869468689,-0.5046847462654114,0.49347537755966187,0.691743016242981,1.5862562656402588,0.5091309547424316,0.542325496673584,-0.9969618320465088,-2.0959253311157227,0.6347827315330505,-0.4661092758178711,0.744292676448822,0.22043436765670776,-0.15386109054088593,-0.40934062004089355,0.9994890689849854,1.7735786437988281,0.674064576625824,0.10036928951740265,0.7477391362190247,0.2292877733707428,-0.300865113735199,-0.2934827506542206,0.9887120723724365,2.0435328483581543,0.350265771150589,0.7085087299346924,0.9852008819580078,2.0229580402374268,0.9903820753097534,0.062031976878643036,-0.9915897250175476,-2.17207932472229,1.4287009239196777,0.2361956536769867,-0.9418473839759827,-0.6986042261123657,-0.10934796929359436,0.14025411009788513
4,0,1,1,g_zero,3.419928550720215,3.551068067550659,0.3672541081905365,0.033730000257492065,0.06784657388925552,0.0005258144810795784,0.6149933338165283,0.606989860534668,0.026629233732819557,-0.024380238726735115,0.989397406578064,1.1550002098083496,0.1502971351146698,0.016899270936846733,-0.11209312826395035,-0.16872650384902954,0.06050921231508255,-0.0498507060110569,-0.9934350848197937,-0.9239309430122375,0.013687311671674252,0.08310157060623169,0.9302627444267273,1.04904305934906,0.13169682025909424,-0.0037322910502552986,-0.5397006273269653,-0.5857175588607788,-0.11747970432043076,-0.1094207689166069,-0.8829718232154846,-0.8193803429603577,-0.034569721668958664,0.033067356795072556,0.691743016242981,0.7690021991729736,0.04152936488389969,0.04853144660592079,-0.9969618320465088,-1.039771318435669,0.016915718093514442,-0.025945128872990608,0.744292676448822,0.6717054843902588,-0.022435694932937622,-0.05588845536112785,0.9994890689849854,0.9994476437568665,0.02422766014933586,-0.024256646633148193,0.7477391362190247,0.6935323476791382,-0.03094450943171978,-0.031068354845046997,0.9887120723724365,1.0952627658843994,0.05847302824258804,0.04873770475387573,0.9852008819580078,1.054023027420044,0.07879306375980377,-0.008804797194898129,-0.9915897250175476,-1.160503625869751,0.20985406637191772,0.039175234735012054,-0.9418473839759827,-0.806022047996521,-0.0675029531121254,0.07224783301353455
