n_perturb,pe_late,g_norm_late,alpha_late,zone0_frac,zone1_frac,zone2_frac,zone3_frac,zone4_frac
0,0.011803832693801572,2.982452136158943,0.29543233293667437,0.0,0.0,0.033666666666666664,0.036,0.9303333333333333
1,0.012474409327172907,3.1590452745755515,0.2999929059098164,0.0,0.0,0.036,0.041833333333333333,0.9221666666666667
2,0.012558211794540208,2.841797123978535,0.08895486463482181,0.0,0.0,0.043333333333333335,0.04633333333333333,0.9103333333333333
3,0.0128675028324069,3.387761824786663,0.29999939442177614,0.0,0.0,0.051,0.0405,0.9085
4,0.012823886617397268,2.85324675732851,0.12114121330156923,0.0,0.0006666666666666666,0.050666666666666665,0.044833333333333336,0.9038333333333334
5,0.012784296980738873,2.8281701300640902,0.1347508675220112,0.0,0.0,0.0435,0.0425,0.914
6,0.013132110963837476,3.063773414850235,0.15414652021229266,0.0,0.0,0.04666666666666667,0.043666666666666666,0.9096666666666666
