n_perturb,pe_late,g_norm_late,alpha_late,zone0_frac,zone1_frac,zone2_frac,zone3_frac,zone4_frac
0,0.014024616480310215,3.4671866722305618,0.2699761466893057,0.001,0.0465,0.05566666666666667,0.030333333333333334,0.8665
1,0.0126625873183948,3.666919563194116,0.29899347411841154,0.0,0.0005,0.04666666666666667,0.03383333333333333,0.919
2,0.016650038872098472,3.1449051511486372,0.12365085224186381,0.017833333333333333,0.05616666666666666,0.06333333333333334,0.0355,0.8271666666666667
3,0.017067282532768634,3.0941474823951722,0.1359782450410227,0.0185,0.039,0.10383333333333333,0.04133333333333333,0.7973333333333333
4,0.016264684067262957,3.235449039598306,0.2999661789139112,0.0,0.033166666666666664,0.13516666666666666,0.03933333333333333,0.7923333333333333
5,0.016281602122510473,3.071206074039141,0.16004430997371674,0.0006666666666666666,0.0395,0.10816666666666666,0.046,0.8056666666666666
6,0.016763299483611868,3.3935711710651715,0.29990599921842415,0.004666666666666667,0.03833333333333333,0.10966666666666666,0.04633333333333333,0.801
