probe_idx,zone_id,x,y,g_label,z_raw_norm,z_t_norm,z_shift,gamma_mean,gamma_abs_mean,beta_mean,z_raw_0,z_t_0,gamma_0,beta_0,z_raw_1,z_t_1,gamma_1,beta_1,z_raw_2,z_t_2,gamma_2,beta_2,z_raw_3,z_t_3,gamma_3,beta_3,z_raw_4,z_t_4,gamma_4,beta_4,z_raw_5,z_t_5,gamma_5,beta_5,z_raw_6,z_t_6,gamma_6,beta_6,z_raw_7,z_t_7,gamma_7,beta_7,z_raw_8,z_t_8,gamma_8,beta_8,z_raw_9,z_t_9,gamma_9,beta_9,z_raw_10,z_t_10,gamma_10,beta_10,z_raw_11,z_t_11,gamma_11,beta_11,z_raw_12,z_t_12,gamma_12,beta_12,z_raw_13,z_t_13,gamma_13,beta_13,z_raw_14,z_t_14,gamma_14,beta_14,z_raw_15,z_t_15,gamma_15,beta_15
0,0,0,5,g_zero,3.348172426223755,3.383143663406372,0.1768101006746292,0.038725946098566055,0.04767891764640808,-0.019014984369277954,0.7391501069068909,0.7819576263427734,0.013933341950178146,0.032508719712495804,-0.8784174919128418,-0.9170332551002502,0.034248191863298416,-0.008531482890248299,0.993855357170105,0.9407340884208679,-0.024565357714891434,-0.02870682254433632,0.8560850620269775,0.9023887515068054,0.08926714956760406,-0.03011655993759632,0.7704639434814453,0.7112506628036499,-0.01443176157772541,-0.048094116151332855,-0.9859040975570679,-1.0031852722167969,0.01134435459971428,-0.0060967798344790936,0.9511100053787231,0.9602510333061218,0.006823605392128229,0.002650957554578781,-0.9870055317878723,-1.0274245738983154,2.5536573957651854e-05,-0.0403938852250576,-0.7958165407180786,-0.8375586867332458,0.0855039656162262,0.026303287595510483,0.9944517016410828,0.9275828003883362,-0.032626643776893616,-0.03442327678203583,0.8510966300964355,0.8925170302391052,0.0014325977535918355,0.04020104557275772,0.851051926612854,0.8086156249046326,0.004882609937340021,-0.0465916283428669,0.6753743886947632,0.6557612419128418,0.06687726825475693,-0.0647803246974945,-0.9716191291809082,-1.012447714805603,0.020455675199627876,-0.02095336839556694,0.5052578449249268,0.5798404216766357,0.27532804012298584,-0.06452908366918564,0.02972259931266308,0.019447125494480133,0.08111657202243805,-0.012686467729508877
1,0,0,5,g_zero,3.348172426223755,3.383143663406372,0.1768101006746292,0.038725946098566055,0.04767891764640808,-0.019014984369277954,0.7391501069068909,0.7819576263427734,0.013933341950178146,0.032508719712495804,-0.8784174919128418,-0.9170332551002502,0.034248191863298416,-0.008531482890248299,0.993855357170105,0.9407340884208679,-0.024565357714891434,-0.02870682254433632,0.8560850620269775,0.9023887515068054,0.08926714956760406,-0.03011655993759632,0.7704639434814453,0.7112506628036499,-0.01443176157772541,-0.048094116151332855,-0.9859040975570679,-1.0031852722167969,0.01134435459971428,-0.0060967798344790936,0.9511100053787231,0.9602510333061218,0.006823605392128229,0.002650957554578781,-0.9870055317878723,-1.0274245738983154,2.5536573957651854e-05,-0.0403938852250576,-0.7958165407180786,-0.8375586867332458,0.0855039656162262,0.026303287595510483,0.9944517016410828,0.9275828003883362,-0.032626643776893616,-0.03442327678203583,0.8510966300964355,0.8925170302391052,0.0014325977535918355,0.04020104557275772,0.851051926612854,0.8086156249046326,0.004882609937340021,-0.0465916283428669,0.6753743886947632,0.6557612419128418,0.06687726825475693,-0.0647803246974945,-0.9716191291809082,-1.012447714805603,0.020455675199627876,-0.02095336839556694,0.5052578449249268,0.5798404216766357,0.27532804012298584,-0.06452908366918564,0.02972259931266308,0.019447125494480133,0.08111657202243805,-0.012686467729508877
2,0,1,1,g_zero,3.3744120597839355,3.44376540184021,0.22279897332191467,0.038725946098566055,0.04767891764640808,-0.019014984369277954,0.6947084069252014,0.7368966937065125,0.013933341950178146,0.032508719712495804,-0.6805116534233093,-0.7123494744300842,0.034248191863298416,-0.008531482890248299,0.9898257851600647,0.9368035197257996,-0.024565357714891434,-0.02870682254433632,0.9395853281021118,0.9933428764343262,0.08926714956760406,-0.03011655993759632,0.5434874892234802,0.48754987120628357,-0.01443176157772541,-0.048094116151332855,-0.9876107573509216,-1.0049113035202026,0.01134435459971428,-0.0060967798344790936,0.9063568115234375,0.9151924848556519,0.006823605392128229,0.002650957554578781,-0.9912763833999634,-1.0316954851150513,2.5536573957651854e-05,-0.0403938852250576,-0.8822263479232788,-0.9313569068908691,0.0855039656162262,0.026303287595510483,0.9929515719413757,0.9261316061019897,-0.032626643776893616,-0.03442327678203583,0.9205315113067627,0.9620513916015625,0.0014325977535918355,0.04020104557275772,0.8798603415489197,0.8375647068023682,0.004882609937340021,-0.0465916283428669,0.7577620148658752,0.7436587810516357,0.06687726825475693,-0.0647803246974945,-0.939704418182373,-0.9798800945281982,0.020455675199627876,-0.02095336839556694,0.7946797013282776,0.9489482641220093,0.27532804012298584,-0.06452908366918564,0.1700819879770279,0.1711919903755188,0.08111657202243805,-0.012686467729508877
3,0,2,5,g_zero,3.3415579795837402,3.381389617919922,0.18344885110855103,0.038725946098566055,0.04767891764640808,-0.019014984369277954,0.7445826530456543,0.7874658703804016,0.013933341950178146,0.032508719712495804,-0.8328173160552979,-0.8698713779449463,0.034248191863298416,-0.008531482890248299,0.9919487237930298,0.9388743042945862,-0.024565357714891434,-0.02870682254433632,0.8654004335403442,0.9125356674194336,0.08926714956760406,-0.03011655993759632,0.7351177334785461,0.6764146089553833,-0.01443176157772541,-0.048094116151332855,-0.9852668642997742,-1.0025408267974854,0.01134435459971428,-0.0060967798344790936,0.9425506591796875,0.9516332745552063,0.006823605392128229,0.002650957554578781,-0.9870636463165283,-1.0274826288223267,2.5536573957651854e-05,-0.0403938852250576,-0.8140535354614258,-0.857354998588562,0.0855039656162262,0.026303287595510483,0.9935837984085083,0.92674320936203,-0.032626643776893616,-0.03442327678203583,0.8684477210044861,0.9098929762840271,0.0014325977535918355,0.04020104557275772,0.8489008545875549,0.806454062461853,0.004882609937340021,-0.0465916283428669,0.6604156494140625,0.639802098274231,0.06687726825475693,-0.0647803246974945,-0.9649344682693481,-1.0056263208389282,0.020455675199627876,-0.02095336839556694,0.558549165725708,0.6478043794631958,0.27532804012298584,-0.06452908366918564,0.0856998935341835,0.07996510714292526,0.08111657202243805,-0.012686467729508877
4,0,1,1,g_zero,3.3744120597839355,3.44376540184021,0.22279897332191467,0.038725946098566055,0.04767891764640808,-0.019014984369277954,0.6947084069252014,0.7368966937065125,0.013933341950178146,0.032508719712495804,-0.6805116534233093,-0.7123494744300842,0.034248191863298416,-0.008531482890248299,0.9898257851600647,0.9368035197257996,-0.024565357714891434,-0.02870682254433632,0.9395853281021118,0.9933428764343262,0.08926714956760406,-0.03011655993759632,0.5434874892234802,0.48754987120628357,-0.01443176157772541,-0.048094116151332855,-0.9876107573509216,-1.0049113035202026,0.01134435459971428,-0.0060967798344790936,0.9063568115234375,0.9151924848556519,0.006823605392128229,0.002650957554578781,-0.9912763833999634,-1.0316954851150513,2.5536573957651854e-05,-0.0403938852250576,-0.8822263479232788,-0.9313569068908691,0.0855039656162262,0.026303287595510483,0.9929515719413757,0.9261316061019897,-0.032626643776893616,-0.03442327678203583,0.9205315113067627,0.9620513916015625,0.0014325977535918355,0.04020104557275772,0.8798603415489197,0.8375647068023682,0.004882609937340021,-0.0465916283428669,0.7577620148658752,0.7436587810516357,0.06687726825475693,-0.0647803246974945,-0.939704418182373,-0.9798800945281982,0.020455675199627876,-0.02095336839556694,0.7946797013282776,0.9489482641220093,0.27532804012298584,-0.06452908366918564,0.1700819879770279,0.1711919903755188,0.08111657202243805,-0.012686467729508877
5,1,6,4,g_zero,3.338771104812622,3.373042583465576,0.17608585953712463,0.038725946098566055,0.04767891764640808,-0.019014984369277954,0.7496164441108704,0.7925698161125183,0.013933341950178146,0.032508719712495804,-0.865325391292572,-0.9034927487373352,0.034248191863298416,-0.008531482890248299,0.9925035834312439,0.9394155740737915,-0.024565357714891434,-0.02870682254433632,0.8452057838439941,0.8905383348464966,0.08926714956760406,-0.03011655993759632,0.7718113660812378,0.7125786542892456,-0.01443176157772541,-0.048094116151332855,-0.9860823750495911,-1.0033655166625977,0.01134435459971428,-0.0060967798344790936,0.945314884185791,0.9544163942337036,0.006823605392128229,0.002650957554578781,-0.985840380191803,-1.026259422302246,2.5536573957651854e-05,-0.0403938852250576,-0.8042017817497253,-0.8466609120368958,0.0855039656162262,0.026303287595510483,0.9936106204986572,0.9267691373825073,-0.032626643776893616,-0.03442327678203583,0.8528389930725098,0.89426189661026,0.0014325977535918355,0.04020104557275772,0.8494681119918823,0.8070240616798401,0.004882609937340021,-0.0465916283428669,0.6533131003379822,0.6322245597839355,0.06687726825475693,-0.0647803246974945,-0.9689854979515076,-1.0097601413726807,0.020455675199627876,-0.02095336839556694,0.5003125071525574,0.5735335350036621,0.27532804012298584,-0.06452908366918564,0.06851394474506378,0.06138509511947632,0.08111657202243805,-0.012686467729508877
6,1,8,3,g_zero,3.1376960277557373,3.1485438346862793,0.17874906957149506,0.038725946098566055,0.04767891764640808,-0.019014984369277954,0.7746112942695618,0.8179129362106323,0.013933341950178146,0.032508719712495804,-0.9353343844413757,-0.9758994579315186,0.034248191863298416,-0.008531482890248299,0.9841732382774353,0.9312898516654968,-0.024565357714891434,-0.02870682254433632,0.5816020369529724,0.6034034490585327,0.08926714956760406,-0.03011655993759632,0.8649912476539612,0.8044137954711914,-0.01443176157772541,-0.048094116151332855,-0.9593912363052368,-0.9763716459274292,0.01134435459971428,-0.0060967798344790936,0.9678317904472351,0.9770869016647339,0.006823605392128229,0.002650957554578781,-0.9573327302932739,-0.9977510571479797,2.5536573957651854e-05,-0.0403938852250576,-0.5504316091537476,-0.5711923837661743,0.0855039656162262,0.026303287595510483,0.99007248878479,0.9233464598655701,-0.032626643776893616,-0.03442327678203583,0.7281699776649475,0.7694142460823059,0.0014325977535918355,0.04020104557275772,0.7731329202651978,0.730316162109375,0.004882609937340021,-0.0465916283428669,0.41283419728279114,0.37566307187080383,0.06687726825475693,-0.0647803246974945,-0.9755693078041077,-1.0164786577224731,0.020455675199627876,-0.02095336839556694,-0.08820684254169464,-0.17702174186706543,0.27532804012298584,-0.06452908366918564,0.021146727725863457,0.010175609029829502,0.08111657202243805,-0.012686467729508877
7,1,5,5,g_zero,3.3920915126800537,3.445350170135498,0.20257307589054108,0.038725946098566055,0.04767891764640808,-0.019014984369277954,0.7318612337112427,0.774567186832428,0.013933341950178146,0.032508719712495804,-0.8069168329238892,-0.8430837988853455,0.034248191863298416,-0.008531482890248299,0.9938743114471436,0.9407526254653931,-0.024565357714891434,-0.02870682254433632,0.9063370823860168,0.9571266174316406,0.08926714956760406,-0.03011655993759632,0.7059235572814941,0.6476417183876038,-0.01443176157772541,-0.048094116151332855,-0.9913493990898132,-1.0086922645568848,0.01134435459971428,-0.0060967798344790936,0.9248035550117493,0.9337650537490845,0.006823605392128229,0.002650957554578781,-0.9913590550422668,-1.0317782163619995,2.5536573957651854e-05,-0.0403938852250576,-0.8637697696685791,-0.9113221764564514,0.0855039656162262,0.026303287595510483,0.9938843250274658,0.9270339608192444,-0.032626643776893616,-0.03442327678203583,0.86876380443573,0.9102095365524292,0.0014325977535918355,0.04020104557275772,0.8775662183761597,0.8352593779563904,0.004882609937340021,-0.0465916283428669,0.7304332256317139,0.714502215385437,0.06687726825475693,-0.0647803246974945,-0.9621562361717224,-1.002791166305542,0.020455675199627876,-0.02095336839556694,0.6782598495483398,0.8004747629165649,0.27532804012298584,-0.06452908366918564,0.11431987583637238,0.11090663820505142,0.08111657202243805,-0.012686467729508877
8,1,6,0,g_zero,3.3974475860595703,3.4608356952667236,0.21680542826652527,0.038725946098566055,0.04767891764640808,-0.019014984369277954,0.7355231046676636,0.7782800793647766,0.013933341950178146,0.032508719712495804,-0.7309421300888062,-0.7645071148872375,0.034248191863298416,-0.008531482890248299,0.9936093688011169,0.940494179725647,-0.024565357714891434,-0.02870682254433632,0.9285986423492432,0.9813754558563232,0.08926714956760406,-0.03011655993759632,0.6478850841522217,0.5904408693313599,-0.01443176157772541,-0.048094116151332855,-0.9910362362861633,-1.0083755254745483,0.01134435459971428,-0.0060967798344790936,0.9174010753631592,0.9263120889663696,0.006823605392128229,0.002650957554578781,-0.9927451014518738,-1.0331642627716064,2.5536573957651854e-05,-0.0403938852250576,-0.8760494589805603,-0.9246518611907959,0.0855039656162262,0.026303287595510483,0.9939035773277283,0.9270525574684143,-0.032626643776893616,-0.03442327678203583,0.889095664024353,0.9305704832077026,0.0014325977535918355,0.04020104557275772,0.8777960538864136,0.835490345954895,0.004882609937340021,-0.0465916283428669,0.7516655921936035,0.7371546030044556,0.06687726825475693,-0.0647803246974945,-0.9528850317001343,-0.9933303594589233,0.020455675199627876,-0.02095336839556694,0.7599700093269348,0.9046819806098938,0.27532804012298584,-0.06452908366918564,0.1479187160730362,0.14723090827465057,0.08111657202243805,-0.012686467729508877
9,1,7,5,g_zero,2.9677746295928955,2.9731521606445312,0.15875022113323212,0.038725946098566055,0.04767891764640808,-0.019014984369277954,0.5948377847671509,0.6356345415115356,0.013933341950178146,0.032508719712495804,-0.9042928218841553,-0.9437947869300842,0.034248191863298416,-0.008531482890248299,0.9334341883659363,0.881797194480896,-0.024565357714891434,-0.02870682254433632,0.5758219957351685,0.5971074104309082,0.08926714956760406,-0.03011655993759632,0.7264695763587952,0.667891263961792,-0.01443176157772541,-0.048094116151332855,-0.9017157554626465,-0.9180418848991394,0.01134435459971428,-0.0060967798344790936,0.9320659637451172,0.9410770535469055,0.006823605392128229,0.002650957554578781,-0.879382848739624,-0.9197991490364075,2.5536573957651854e-05,-0.0403938852250576,-0.5424636602401733,-0.5625431537628174,0.0855039656162262,0.026303287595510483,0.9737547636032104,0.9075611233711243,-0.032626643776893616,-0.03442327678203583,0.7516239881515503,0.792901873588562,0.0014325977535918355,0.04020104557275772,0.7542085647583008,0.7112994194030762,0.004882609937340021,-0.0465916283428669,0.4590005576610565,0.42491692304611206,0.06687726825475693,-0.0647803246974945,-0.9267566204071045,-0.9666674733161926,0.020455675199627876,-0.02095336839556694,0.062154240906238556,0.014737963676452637,0.27532804012298584,-0.06452908366918564,0.025901811197400093,0.015316409058868885,0.08111657202243805,-0.012686467729508877
