n_perturb,pe_late,g_norm_late,alpha_late,zone0_frac,zone1_frac,zone2_frac,zone3_frac,zone4_frac
0,0.014219242436937445,3.219220377266407,0.29509231949721776,0.0,0.008,0.058333333333333334,0.03783333333333333,0.8958333333333334
1,0.014438714162718195,2.9897716143925983,0.29130012553061047,0.0,0.011666666666666667,0.07983333333333334,0.043,0.8655
2,0.013616530220198911,3.161980129679044,0.29593855832020444,0.0,0.0,0.0375,0.0355,0.927
3,0.013392064304110439,2.969178278962771,0.18464924171566963,0.0,0.0,0.0335,0.03383333333333333,0.9326666666666666
4,0.013250557643225571,2.9608568201263745,0.16518813019990922,0.0,0.0,0.0305,0.030333333333333334,0.9391666666666667
5,0.013510286276345141,3.091716799199581,0.17890227657804886,0.0,0.00016666666666666666,0.029833333333333333,0.037,0.933
6,0.013684142498086051,3.1892823098699252,0.25788001205275457,0.0,0.0,0.0285,0.036,0.9355
