n_perturb,pe_late,g_norm_late,alpha_late,zone0_frac,zone1_frac,zone2_frac,zone3_frac,zone4_frac
0,0.043854717153124514,4.085894745528698,0.2999984377274911,0.9403333333333334,0.035333333333333335,0.024333333333333332,0.0,0.0
1,0.04121286184435788,3.962185524861018,0.29800447305043537,0.902,0.024333333333333332,0.024333333333333332,0.0018333333333333333,0.0475
2,0.0423814271838055,3.7742890195449195,0.2999981596916914,0.9331666666666667,0.0345,0.03183333333333333,0.0005,0.0
3,0.04211451845872216,3.6770254482428233,0.2997503622372945,0.8935,0.036166666666666666,0.021,0.002,0.04733333333333333
4,0.04260953889302133,3.59264501396815,0.29977891998241346,0.941,0.030333333333333334,0.028333333333333332,0.0003333333333333333,0.0
5,0.04183298879644523,3.530482271472613,0.2564803075355788,0.9571666666666667,0.026166666666666668,0.016666666666666666,0.0,0.0
6,0.04307871832675301,3.5560608823696773,0.29999644389251867,0.9503333333333334,0.025833333333333333,0.023833333333333335,0.0,0.0
