n_perturb,pe_late,g_norm_late,alpha_late,zone0_frac,zone1_frac,zone2_frac,zone3_frac,zone4_frac
0,0.012919923974133175,3.0223333941698076,0.2933934580547114,0.0,0.0,0.03283333333333333,0.037,0.9301666666666667
1,0.01335980475935503,2.852644406835238,0.2809502632878721,0.0,0.0016666666666666668,0.045,0.04033333333333333,0.913
2,0.013615836111227205,3.0793459205031395,0.25238645063216486,0.0,0.0,0.0325,0.041,0.9265
3,0.013831925012986176,3.156823756277561,0.2978040869372586,0.0,0.0,0.030666666666666665,0.037333333333333336,0.932
4,0.013278394365372757,2.9954469159444175,0.16967387886966268,0.0,0.0,0.0255,0.03283333333333333,0.9416666666666667
5,0.01389016305776507,3.147325889746348,0.1882605885863304,0.0,0.0006666666666666666,0.03883333333333333,0.036,0.9245
6,0.013892095525419184,3.3116683138012886,0.20578605276842912,0.0,0.0008333333333333334,0.037,0.035666666666666666,0.9265
