n_perturb,pe_late,g_norm_late,alpha_late,zone0_frac,zone1_frac,zone2_frac,zone3_frac,zone4_frac
0,0.012688774394094555,3.4688804221749305,0.2998968997100989,0.0,0.0005,0.06133333333333333,0.03816666666666667,0.9
1,0.013428536570223514,3.28157299743096,0.09594940143451094,0.0,0.014833333333333334,0.06916666666666667,0.034833333333333334,0.8811666666666667
2,0.016356673726453056,3.535162164906661,0.29558385409538945,0.0035,0.07783333333333334,0.09416666666666666,0.034166666666666665,0.7903333333333333
3,0.014242947620824755,3.3088213025728863,0.2855591087304056,0.0006666666666666666,0.012,0.06716666666666667,0.036333333333333336,0.8838333333333334
4,0.02318260288281211,3.3146135692596435,0.1969934788644314,0.07583333333333334,0.13166666666666665,0.12366666666666666,0.03183333333333333,0.637
5,0.026386928255466045,3.401840304851532,0.2117600237565736,0.097,0.13683333333333333,0.12083333333333333,0.037,0.6083333333333333
6,0.017609462424249312,3.409900383770466,0.20603652453422547,0.0,0.030833333333333334,0.19333333333333333,0.04783333333333333,0.728
