n_perturb,pe_late,g_norm_late,alpha_late,zone0_frac,zone1_frac,zone2_frac,zone3_frac,zone4_frac
0,0.01192929050185679,3.0070078697800637,0.06684010491644343,0.0,0.0,0.03383333333333333,0.0425,0.9236666666666666
1,0.012200321833632188,3.0184913332859673,0.08020403957491119,0.0,0.0,0.03783333333333333,0.03766666666666667,0.9245
2,0.012443457981193205,2.925498237689336,0.09633973444501559,0.0,0.0,0.045,0.03883333333333333,0.9161666666666667
3,0.012672620066538609,2.978567653020223,0.11207094258442521,0.0,0.0,0.04516666666666667,0.041,0.9138333333333334
4,0.013006564161837255,3.0556086033185323,0.125590935703367,0.0,0.0,0.049,0.05216666666666667,0.8988333333333334
5,0.012845785182726104,2.872634030600389,0.1323866767610113,0.0,0.0,0.043666666666666666,0.043,0.9133333333333333
6,0.013078460580378305,2.986792574107647,0.15140339607869585,0.0,0.0,0.043833333333333335,0.04883333333333333,0.9073333333333333
