probe_idx,episode,t,probe_type,decoder_shift_ssss_vs_mmmm,policy_shift_ssss_vs_mmmm,policy_tvd_ssss_vs_mmmm,decoder_shift_ssss_vs_mmmm_a0,decoder_shift_ssss_vs_mmmm_a1,decoder_shift_ssss_vs_mmmm_a2,decoder_shift_ssss_vs_mmmm_a3,decoder_shift_ssss_vs_mmmm_a4,decoder_shift_ssss_vs_zero,policy_shift_ssss_vs_zero,policy_tvd_ssss_vs_zero,decoder_shift_ssss_vs_zero_a0,decoder_shift_ssss_vs_zero_a1,decoder_shift_ssss_vs_zero_a2,decoder_shift_ssss_vs_zero_a3,decoder_shift_ssss_vs_zero_a4,decoder_shift_mmmm_vs_zero,policy_shift_mmmm_vs_zero,policy_tvd_mmmm_vs_zero,decoder_shift_mmmm_vs_zero_a0,decoder_shift_mmmm_vs_zero_a1,decoder_shift_mmmm_vs_zero_a2,decoder_shift_mmmm_vs_zero_a3,decoder_shift_mmmm_vs_zero_a4,decoder_shift_ssss_vs_ssss_b,policy_shift_ssss_vs_ssss_b,policy_tvd_ssss_vs_ssss_b,decoder_shift_ssss_vs_ssss_b_a0,decoder_shift_ssss_vs_ssss_b_a1,decoder_shift_ssss_vs_ssss_b_a2,decoder_shift_ssss_vs_ssss_b_a3,decoder_shift_ssss_vs_ssss_b_a4,alpha,seed
0,0,0,quiet,6.630030839005485e-05,6.342786218738183e-05,3.182142972946167e-05,6.0922080592717975e-05,4.874917431152426e-05,4.735207403427921e-05,8.51308650453575e-05,8.000745583558455e-05,0.31815919280052185,0.4919432997703552,0.23954574763774872,0.3365245759487152,0.20254947245121002,0.24063996970653534,0.3806830644607544,0.3860364854335785,0.31812331080436707,0.4919438660144806,0.23955181241035461,0.33649492263793945,0.20252832770347595,0.24063074588775635,0.3806250989437103,0.3859883248806,0.0007751917582936585,0.0016815421404317021,0.0005399510264396667,0.0006995105650275946,0.0006602751673199236,0.0006402644794434309,0.0008791055879555643,0.0009468726348131895,0.2,2
1,0,1,quiet,6.630030839005485e-05,4.586217983160168e-05,2.2258609533309937e-05,6.0922080592717975e-05,4.874917431152426e-05,4.735207403427921e-05,8.51308650453575e-05,8.000745583558455e-05,0.31815919280052185,0.3988298177719116,0.1618649959564209,0.3365245759487152,0.20254947245121002,0.24063996970653534,0.3806830644607544,0.3860364854335785,0.31812331080436707,0.3988199532032013,0.16186630725860596,0.33649492263793945,0.20252832770347595,0.24063074588775635,0.3806250989437103,0.3859883248806,0.0007751917582936585,0.0016930151032283902,0.000439569354057312,0.0006995105650275946,0.0006602751673199236,0.0006402644794434309,0.0008791055879555643,0.0009468726348131895,0.2,2
2,0,2,quiet,6.630030839005485e-05,4.57778551208321e-05,2.2396445274353027e-05,6.0922080592717975e-05,4.874917431152426e-05,4.735207403427921e-05,8.51308650453575e-05,8.000745583558455e-05,0.31815919280052185,0.4027332067489624,0.1661721169948578,0.3365245759487152,0.20254947245121002,0.24063996970653534,0.3806830644607544,0.3860364854335785,0.31812331080436707,0.4027248024940491,0.16617396473884583,0.33649492263793945,0.20252832770347595,0.24063074588775635,0.3806250989437103,0.3859883248806,0.0007751917582936585,0.0017238177824765444,0.0004608556628227234,0.0006995105650275946,0.0006602751673199236,0.0006402644794434309,0.0008791055879555643,0.0009468726348131895,0.2,2
3,0,3,quiet,6.630030839005485e-05,4.525090480456129e-05,2.212822437286377e-05,6.0922080592717975e-05,4.874917431152426e-05,4.735207403427921e-05,8.51308650453575e-05,8.000745583558455e-05,0.31815919280052185,0.4098425507545471,0.17182888090610504,0.3365245759487152,0.20254947245121002,0.24063996970653534,0.3806830644607544,0.3860364854335785,0.31812331080436707,0.4098351299762726,0.17183111608028412,0.33649492263793945,0.20252832770347595,0.24063074588775635,0.3806250989437103,0.3859883248806,0.0007751917582936585,0.0017707225633785129,0.0004880055785179138,0.0006995105650275946,0.0006602751673199236,0.0006402644794434309,0.0008791055879555643,0.0009468726348131895,0.2,2
4,0,4,quiet,6.630030839005485e-05,4.710823486675508e-05,2.1070241928100586e-05,6.0922080592717975e-05,4.874917431152426e-05,4.735207403427921e-05,8.51308650453575e-05,8.000745583558455e-05,0.31815919280052185,0.3823721408843994,0.14616161584854126,0.3365245759487152,0.20254947245121002,0.24063996970653534,0.3806830644607544,0.3860364854335785,0.31812331080436707,0.38235458731651306,0.14616061747074127,0.33649492263793945,0.20252832770347595,0.24063074588775635,0.3806250989437103,0.3859883248806,0.0007751917582936585,0.0016365472692996264,0.0004184357821941376,0.0006995105650275946,0.0006602751673199236,0.0006402644794434309,0.0008791055879555643,0.0009468726348131895,0.2,2
5,0,5,quiet,6.630030839005485e-05,4.568856820696965e-05,2.2152438759803772e-05,6.0922080592717975e-05,4.874917431152426e-05,4.735207403427921e-05,8.51308650453575e-05,8.000745583558455e-05,0.31815919280052185,0.4039700925350189,0.165138840675354,0.3365245759487152,0.20254947245121002,0.24063996970653534,0.3806830644607544,0.3860364854335785,0.31812331080436707,0.403960645198822,0.1651402711868286,0.33649492263793945,0.20252832770347595,0.24063074588775635,0.3806250989437103,0.3859883248806,0.0007751917582936585,0.0017137463437393308,0.0004509110003709793,0.0006995105650275946,0.0006602751673199236,0.0006402644794434309,0.0008791055879555643,0.0009468726348131895,0.2,2
6,0,6,quiet,6.630030839005485e-05,4.594653000822291e-05,2.2044405341148376e-05,6.0922080592717975e-05,4.874917431152426e-05,4.735207403427921e-05,8.51308650453575e-05,8.000745583558455e-05,0.31815919280052185,0.3968220055103302,0.1594877392053604,0.3365245759487152,0.20254947245121002,0.24063996970653534,0.3806830644607544,0.3860364854335785,0.31812331080436707,0.3968107998371124,0.15948864817619324,0.33649492263793945,0.20252832770347595,0.24063074588775635,0.3806250989437103,0.3859883248806,0.0007751917582936585,0.0016852166736498475,0.00043153949081897736,0.0006995105650275946,0.0006602751673199236,0.0006402644794434309,0.0008791055879555643,0.0009468726348131895,0.2,2
7,0,7,quiet,6.630030839005485e-05,4.5392858737614006e-05,2.2271648049354553e-05,6.0922080592717975e-05,4.874917431152426e-05,4.735207403427921e-05,8.51308650453575e-05,8.000745583558455e-05,0.31815919280052185,0.4079391658306122,0.1699438840150833,0.3365245759487152,0.20254947245121002,0.24063996970653534,0.3806830644607544,0.3860364854335785,0.31812331080436707,0.4079315662384033,0.16994602978229523,0.33649492263793945,0.20252832770347595,0.24063074588775635,0.3806250989437103,0.3859883248806,0.0007751917582936585,0.0017521915724501014,0.00047691911458969116,0.0006995105650275946,0.0006602751673199236,0.0006402644794434309,0.0008791055879555643,0.0009468726348131895,0.2,2
8,0,8,quiet,6.630030839005485e-05,4.584751513903029e-05,2.2366642951965332e-05,6.0922080592717975e-05,4.874917431152426e-05,4.735207403427921e-05,8.51308650453575e-05,8.000745583558455e-05,0.31815919280052185,0.4009804129600525,0.16369615495204926,0.3365245759487152,0.20254947245121002,0.24063996970653534,0.3806830644607544,0.3860364854335785,0.31812331080436707,0.40097129344940186,0.1636977642774582,0.33649492263793945,0.20252832770347595,0.24063074588775635,0.3806250989437103,0.3859883248806,0.0007751917582936585,0.001706951530650258,0.00044804997742176056,0.0006995105650275946,0.0006602751673199236,0.0006402644794434309,0.0008791055879555643,0.0009468726348131895,0.2,2
9,0,9,quiet,6.630030839005485e-05,4.520368020166643e-05,2.2256746888160706e-05,6.0922080592717975e-05,4.874917431152426e-05,4.735207403427921e-05,8.51308650453575e-05,8.000745583558455e-05,0.31815919280052185,0.41124409437179565,0.1746644675731659,0.3365245759487152,0.20254947245121002,0.24063996970653534,0.3806830644607544,0.3860364854335785,0.31812331080436707,0.4112384021282196,0.17466731369495392,0.33649492263793945,0.20252832770347595,0.24063074588775635,0.3806250989437103,0.3859883248806,0.0007751917582936585,0.001784079009667039,0.0005026627331972122,0.0006995105650275946,0.0006602751673199236,0.0006402644794434309,0.0008791055879555643,0.0009468726348131895,0.2,2
