probe_idx,episode,t,probe_type,decoder_shift_ssss_vs_mmmm,policy_shift_ssss_vs_mmmm,policy_tvd_ssss_vs_mmmm,decoder_shift_ssss_vs_mmmm_a0,decoder_shift_ssss_vs_mmmm_a1,decoder_shift_ssss_vs_mmmm_a2,decoder_shift_ssss_vs_mmmm_a3,decoder_shift_ssss_vs_mmmm_a4,decoder_shift_ssss_vs_zero,policy_shift_ssss_vs_zero,policy_tvd_ssss_vs_zero,decoder_shift_ssss_vs_zero_a0,decoder_shift_ssss_vs_zero_a1,decoder_shift_ssss_vs_zero_a2,decoder_shift_ssss_vs_zero_a3,decoder_shift_ssss_vs_zero_a4,decoder_shift_mmmm_vs_zero,policy_shift_mmmm_vs_zero,policy_tvd_mmmm_vs_zero,decoder_shift_mmmm_vs_zero_a0,decoder_shift_mmmm_vs_zero_a1,decoder_shift_mmmm_vs_zero_a2,decoder_shift_mmmm_vs_zero_a3,decoder_shift_mmmm_vs_zero_a4,decoder_shift_ssss_vs_ssss_b,policy_shift_ssss_vs_ssss_b,policy_tvd_ssss_vs_ssss_b,decoder_shift_ssss_vs_ssss_b_a0,decoder_shift_ssss_vs_ssss_b_a1,decoder_shift_ssss_vs_ssss_b_a2,decoder_shift_ssss_vs_ssss_b_a3,decoder_shift_ssss_vs_ssss_b_a4,alpha,seed
0,0,0,quiet,0.0006442363373935223,0.003613814013078809,0.0016225501894950867,0.0005909900064580142,0.0005696179578080773,0.0005399893852882087,0.0007284990279003978,0.0007610315806232393,0.3165396451950073,0.4669218063354492,0.22706955671310425,0.33518412709236145,0.20212067663669586,0.2400217354297638,0.3783033490180969,0.38348618149757385,0.3168955445289612,0.46342310309410095,0.22544699907302856,0.33546486496925354,0.20245063304901123,0.24026496708393097,0.3787362277507782,0.38395652174949646,0.0004989419830963016,0.0023127817548811436,0.0010366104543209076,0.0004555721243377775,0.00044771580724045634,0.00042265988304279745,0.0005589108332060277,0.0005879603559151292,0.1,1
1,0,1,quiet,0.0006442363373935223,0.0025373483076691628,0.0009932462126016617,0.0005909900064580142,0.0005696179578080773,0.0005399893852882087,0.0007284990279003978,0.0007610315806232393,0.3165396451950073,0.37966352701187134,0.15481948852539062,0.33518412709236145,0.20212067663669586,0.2400217354297638,0.3783033490180969,0.38348618149757385,0.3168955445289612,0.37723734974861145,0.15392597019672394,0.33546486496925354,0.20245063304901123,0.24026496708393097,0.3787362277507782,0.38395652174949646,0.0004989419830963016,0.001605898723937571,0.0006446465849876404,0.0004555721243377775,0.00044771580724045634,0.00042265988304279745,0.0005589108332060277,0.0005879603559151292,0.1,1
2,0,2,quiet,0.0006442363373935223,0.0025409534573554993,0.0009949076920747757,0.0005909900064580142,0.0005696179578080773,0.0005399893852882087,0.0007284990279003978,0.0007610315806232393,0.3165396451950073,0.3807533085346222,0.1555175483226776,0.33518412709236145,0.20212067663669586,0.2400217354297638,0.3783033490180969,0.38348618149757385,0.3168955445289612,0.37832313776016235,0.15462127327919006,0.33546486496925354,0.20245063304901123,0.24026496708393097,0.3787362277507782,0.38395652174949646,0.0004989419830963016,0.0016081153880804777,0.0006456412374973297,0.0004555721243377775,0.00044771580724045634,0.00042265988304279745,0.0005589108332060277,0.0005879603559151292,0.1,1
3,0,3,quiet,0.0006442363373935223,0.0025634746998548508,0.001005789265036583,0.0005909900064580142,0.0005696179578080773,0.0005399893852882087,0.0007284990279003978,0.0007610315806232393,0.3165396451950073,0.38275954127311707,0.15736453235149384,0.33518412709236145,0.20212067663669586,0.2400217354297638,0.3783033490180969,0.38348618149757385,0.3168955445289612,0.38030579686164856,0.15645405650138855,0.33546486496925354,0.20245063304901123,0.24026496708393097,0.3787362277507782,0.38395652174949646,0.0004989419830963016,0.0016231663757935166,0.0006528589874505997,0.0004555721243377775,0.00044771580724045634,0.00042265988304279745,0.0005589108332060277,0.0005879603559151292,0.1,1
4,0,4,quiet,0.0006442363373935223,0.0025809563230723143,0.0010337717831134796,0.0005909900064580142,0.0005696179578080773,0.0005399893852882087,0.0007284990279003978,0.0007610315806232393,0.3165396451950073,0.39130693674087524,0.16612721979618073,0.33518412709236145,0.20212067663669586,0.2400217354297638,0.3783033490180969,0.38348618149757385,0.3168955445289612,0.3888337016105652,0.16517166793346405,0.33546486496925354,0.20245063304901123,0.24026496708393097,0.3787362277507782,0.38395652174949646,0.0004989419830963016,0.0016297579277306795,0.0006686467677354813,0.0004555721243377775,0.00044771580724045634,0.00042265988304279745,0.0005589108332060277,0.0005879603559151292,0.1,1
5,0,5,quiet,0.0006442363373935223,0.002586719812825322,0.001035686582326889,0.0005909900064580142,0.0005696179578080773,0.0005399893852882087,0.0007284990279003978,0.0007610315806232393,0.3165396451950073,0.3931856155395508,0.16717801988124847,0.33518412709236145,0.20212067663669586,0.2400217354297638,0.3783033490180969,0.38348618149757385,0.3168955445289612,0.3907057046890259,0.16621911525726318,0.33546486496925354,0.20245063304901123,0.24026496708393097,0.3787362277507782,0.38395652174949646,0.0004989419830963016,0.001633613952435553,0.0006698016077280045,0.0004555721243377775,0.00044771580724045634,0.00042265988304279745,0.0005589108332060277,0.0005879603559151292,0.1,1
6,0,6,quiet,0.0006442363373935223,0.00257010105997324,0.0010141488164663315,0.0005909900064580142,0.0005696179578080773,0.0005399893852882087,0.0007284990279003978,0.0007610315806232393,0.3165396451950073,0.3845456540584564,0.15946197509765625,0.33518412709236145,0.20212067663669586,0.2400217354297638,0.3783033490180969,0.38348618149757385,0.3168955445289612,0.3820852041244507,0.15853872895240784,0.33546486496925354,0.20245063304901123,0.24026496708393097,0.3787362277507782,0.38395652174949646,0.0004989419830963016,0.0016263988800346851,0.0006577447056770325,0.0004555721243377775,0.00044771580724045634,0.00042265988304279745,0.0005589108332060277,0.0005879603559151292,0.1,1
7,0,7,quiet,0.0006442363373935223,0.0025573372840881348,0.0010115373879671097,0.0005909900064580142,0.0005696179578080773,0.0005399893852882087,0.0007284990279003978,0.0007610315806232393,0.3165396451950073,0.38848963379859924,0.16186589002609253,0.33518412709236145,0.20212067663669586,0.2400217354297638,0.3783033490180969,0.38348618149757385,0.3168955445289612,0.386040598154068,0.16094207763671875,0.33546486496925354,0.20245063304901123,0.24026496708393097,0.3787362277507782,0.38395652174949646,0.0004989419830963016,0.0016157884383574128,0.0006550289690494537,0.0004555721243377775,0.00044771580724045634,0.00042265988304279745,0.0005589108332060277,0.0005879603559151292,0.1,1
8,0,8,quiet,0.0006442363373935223,0.0025764056481420994,0.0010182000696659088,0.0005909900064580142,0.0005696179578080773,0.0005399893852882087,0.0007284990279003978,0.0007610315806232393,0.3165396451950073,0.3847843408584595,0.1600070297718048,0.33518412709236145,0.20212067663669586,0.2400217354297638,0.3783033490180969,0.38348618149757385,0.3168955445289612,0.3823174238204956,0.1590782105922699,0.33546486496925354,0.20245063304901123,0.24026496708393097,0.3787362277507782,0.38395652174949646,0.0004989419830963016,0.0016306309262290597,0.0006603505462408066,0.0004555721243377775,0.00044771580724045634,0.00042265988304279745,0.0005589108332060277,0.0005879603559151292,0.1,1
9,0,9,quiet,0.0006442363373935223,0.0025878867600113153,0.0010335147380828857,0.0005909900064580142,0.0005696179578080773,0.0005399893852882087,0.0007284990279003978,0.0007610315806232393,0.3165396451950073,0.3887671232223511,0.16431942582130432,0.33518412709236145,0.20212067663669586,0.2400217354297638,0.3783033490180969,0.38348618149757385,0.3168955445289612,0.38628777861595154,0.16336674988269806,0.33546486496925354,0.20245063304901123,0.24026496708393097,0.3787362277507782,0.38395652174949646,0.0004989419830963016,0.0016360062872990966,0.0006692409515380859,0.0004555721243377775,0.00044771580724045634,0.00042265988304279745,0.0005589108332060277,0.0005879603559151292,0.1,1
