probe_idx,zone_id,x,y,g_label,z_raw_norm,z_t_norm,z_shift,gamma_mean,gamma_abs_mean,beta_mean,z_raw_0,z_t_0,gamma_0,beta_0,z_raw_1,z_t_1,gamma_1,beta_1,z_raw_2,z_t_2,gamma_2,beta_2,z_raw_3,z_t_3,gamma_3,beta_3,z_raw_4,z_t_4,gamma_4,beta_4,z_raw_5,z_t_5,gamma_5,beta_5,z_raw_6,z_t_6,gamma_6,beta_6,z_raw_7,z_t_7,gamma_7,beta_7,z_raw_8,z_t_8,gamma_8,beta_8,z_raw_9,z_t_9,gamma_9,beta_9,z_raw_10,z_t_10,gamma_10,beta_10,z_raw_11,z_t_11,gamma_11,beta_11,z_raw_12,z_t_12,gamma_12,beta_12,z_raw_13,z_t_13,gamma_13,beta_13,z_raw_14,z_t_14,gamma_14,beta_14,z_raw_15,z_t_15,gamma_15,beta_15
0,0,0,5,blk0_nP0,3.5802817344665527,5.321339130401611,2.740079402923584,0.0755167081952095,0.5329716205596924,0.036246560513973236,0.9900723099708557,2.2563891410827637,1.022861123085022,0.25361037254333496,-0.9740886688232422,-0.9509227275848389,-0.19366814196109772,-0.1654840111732483,0.9814435839653015,0.241172656416893,-0.9767598509788513,0.21836376190185547,-0.30855241417884827,-0.460335373878479,-0.8307598829269409,-0.4081159234046936,0.9190585613250732,1.2154700756072998,0.12541212141513824,0.18115046620368958,-0.9912551045417786,-1.9216372966766357,0.6143219470977783,-0.32143253087997437,0.999043881893158,0.491910457611084,-0.6143375635147095,0.1066167801618576,0.9894781112670898,1.6388275623321533,0.41033217310905457,0.24333477020263672,0.9940459132194519,2.6224799156188965,1.5165257453918457,0.12093790620565414,-0.96236252784729,-0.5385360717773438,-0.7250757217407227,-0.273959219455719,0.9723497033119202,1.0925577878952026,0.06884931772947311,0.05326246842741966,0.9613404273986816,0.5879698991775513,-0.3190385699272156,-0.06666579842567444,0.3510228991508484,0.47960442304611206,0.03339743614196777,0.11685825884342194,0.9293915033340454,1.3318997621536255,0.28299641609191895,0.13949383795261383,0.7150900363922119,1.3925782442092896,0.7445875406265259,0.1450410783290863,0.8626874685287476,1.1415669918060303,0.048623356968164444,0.23693275451660156
0,0,0,5,blk1_nP4,3.5802817344665527,4.955368518829346,2.45548939704895,0.052208565175533295,0.5028190016746521,0.029887281358242035,0.9900723099708557,2.0858511924743652,0.9205194711685181,0.18439799547195435,-0.9740886688232422,-0.7918853163719177,-0.295232355594635,-0.10537918657064438,0.9814435839653015,0.2943565249443054,-0.8659919500350952,0.16283516585826874,-0.30855241417884827,-0.42749759554862976,-0.6697216033935547,-0.3255893886089325,0.9190585613250732,1.094963550567627,0.07510292530059814,0.1068810224533081,-0.9912551045417786,-1.7022584676742554,0.4695684611797333,-0.24554124474525452,0.999043881893158,0.4334874153137207,-0.708387017250061,0.14215324819087982,0.9894781112670898,1.4883365631103516,0.31022873520851135,0.19189390540122986,0.9940459132194519,2.456244707107544,1.4156506061553955,0.05497714877128601,-0.96236252784729,-0.411812424659729,-0.7761490345001221,-0.19638663530349731,0.9723497033119202,1.0814545154571533,0.06352915614843369,0.04733233153820038,0.9613404273986816,0.6301007270812988,-0.2894016206264496,-0.05302618816494942,0.3510228991508484,0.4936724305152893,0.10231928527355194,0.10673314332962036,0.9293915033340454,1.4063844680786133,0.3345741331577301,0.16604262590408325,0.7150900363922119,1.316236972808838,0.7218472957611084,0.08496122807264328,0.8626874685287476,1.0417883396148682,0.02688046172261238,0.15591132640838623
0,0,0,5,blk2_nP0,3.5802817344665527,5.564741611480713,2.8837385177612305,0.11166449636220932,0.5447964668273926,0.031001491472125053,0.9900723099708557,2.446117639541626,1.1290485858917236,0.33820563554763794,-0.9740886688232422,-1.1204094886779785,-0.0948801040649414,-0.23874253034591675,0.9814435839653015,0.3634323477745056,-0.944247841835022,0.30871474742889404,-0.30855241417884827,-0.5367599725723267,-0.808739423751831,-0.47774606943130493,0.9190585613250732,1.2905925512313843,0.24626024067401886,0.14520634710788727,-0.9912551045417786,-2.113590717315674,0.7421743869781494,-0.3866516053676605,0.999043881893158,0.6987857222557068,-0.5061889290809631,0.2054467797279358,0.9894781112670898,1.7754179239273071,0.5038455724716187,0.2873956263065338,0.9940459132194519,2.4814460277557373,1.4262083768844604,0.06968322396278381,-0.96236252784729,-0.6353129148483276,-0.6624871492385864,-0.31050315499305725,0.9723497033119202,0.9115908145904541,-0.026852121576666832,-0.03464924171566963,0.9613404273986816,0.4358420968055725,-0.3896607756614685,-0.1509016752243042,0.3510228991508484,0.3598681688308716,-0.03199925273656845,0.02007773332297802,0.9293915033340454,1.2679102420806885,0.2561057209968567,0.10049624741077423,0.7150900363922119,1.531517505645752,0.7921287417411804,0.24998408555984497,0.8626874685287476,1.3672020435333252,0.15591613948345184,0.3700077533721924
0,0,0,5,g_zero,3.5802817344665527,3.65476393699646,0.3038681447505951,0.020566442981362343,0.057693809270858765,-0.0024717701599001884,0.9900723099708557,1.1041176319122314,0.10726993530988693,0.007840411737561226,-0.9740886688232422,-1.031528353691101,0.025727877393364906,-0.03237847238779068,0.9814435839653015,0.9968991875648499,0.016371989622712135,-0.0006125333602540195,-0.30855241417884827,-0.31971508264541626,0.03889751806855202,0.0008392714080400765,0.9190585613250732,0.858951210975647,-0.011449646204710007,-0.049584418535232544,-0.9912551045417786,-1.087896466255188,0.06893607974052429,-0.028308087959885597,0.999043881893158,0.9393819570541382,-0.11275865137577057,0.052988890558481216,0.9894781112670898,1.053186058998108,0.040033843368291855,0.024095453321933746,0.9940459132194519,1.1188617944717407,0.129337340593338,-0.0037513389252126217,-0.96236252784729,-0.8341431021690369,-0.0983910858631134,0.03353156894445419,0.9723497033119202,0.9748431444168091,0.002093621762469411,0.0004576626233756542,0.9613404273986816,0.858848512172699,-0.06560088694095612,-0.03942717984318733,0.3510228991508484,0.33920902013778687,0.05002448707818985,-0.029373617842793465,0.9293915033340454,0.9482998251914978,-0.008818665519356728,0.027104292064905167,0.7150900363922119,0.8248159885406494,0.13449446856975555,0.013550343923270702,0.8626874685287476,0.8572911620140076,0.012894857674837112,-0.01652056723833084
1,0,0,5,blk0_nP0,3.5802817344665527,5.321339130401611,2.740079402923584,0.0755167081952095,0.5329716205596924,0.036246560513973236,0.9900723099708557,2.2563891410827637,1.022861123085022,0.25361037254333496,-0.9740886688232422,-0.9509227275848389,-0.19366814196109772,-0.1654840111732483,0.9814435839653015,0.241172656416893,-0.9767598509788513,0.21836376190185547,-0.30855241417884827,-0.460335373878479,-0.8307598829269409,-0.4081159234046936,0.9190585613250732,1.2154700756072998,0.12541212141513824,0.18115046620368958,-0.9912551045417786,-1.9216372966766357,0.6143219470977783,-0.32143253087997437,0.999043881893158,0.491910457611084,-0.6143375635147095,0.1066167801618576,0.9894781112670898,1.6388275623321533,0.41033217310905457,0.24333477020263672,0.9940459132194519,2.6224799156188965,1.5165257453918457,0.12093790620565414,-0.96236252784729,-0.5385360717773438,-0.7250757217407227,-0.273959219455719,0.9723497033119202,1.0925577878952026,0.06884931772947311,0.05326246842741966,0.9613404273986816,0.5879698991775513,-0.3190385699272156,-0.06666579842567444,0.3510228991508484,0.47960442304611206,0.03339743614196777,0.11685825884342194,0.9293915033340454,1.3318997621536255,0.28299641609191895,0.13949383795261383,0.7150900363922119,1.3925782442092896,0.7445875406265259,0.1450410783290863,0.8626874685287476,1.1415669918060303,0.048623356968164444,0.23693275451660156
1,0,0,5,blk1_nP4,3.5802817344665527,4.955368518829346,2.45548939704895,0.052208565175533295,0.5028190016746521,0.029887281358242035,0.9900723099708557,2.0858511924743652,0.9205194711685181,0.18439799547195435,-0.9740886688232422,-0.7918853163719177,-0.295232355594635,-0.10537918657064438,0.9814435839653015,0.2943565249443054,-0.8659919500350952,0.16283516585826874,-0.30855241417884827,-0.42749759554862976,-0.6697216033935547,-0.3255893886089325,0.9190585613250732,1.094963550567627,0.07510292530059814,0.1068810224533081,-0.9912551045417786,-1.7022584676742554,0.4695684611797333,-0.24554124474525452,0.999043881893158,0.4334874153137207,-0.708387017250061,0.14215324819087982,0.9894781112670898,1.4883365631103516,0.31022873520851135,0.19189390540122986,0.9940459132194519,2.456244707107544,1.4156506061553955,0.05497714877128601,-0.96236252784729,-0.411812424659729,-0.7761490345001221,-0.19638663530349731,0.9723497033119202,1.0814545154571533,0.06352915614843369,0.04733233153820038,0.9613404273986816,0.6301007270812988,-0.2894016206264496,-0.05302618816494942,0.3510228991508484,0.4936724305152893,0.10231928527355194,0.10673314332962036,0.9293915033340454,1.4063844680786133,0.3345741331577301,0.16604262590408325,0.7150900363922119,1.316236972808838,0.7218472957611084,0.08496122807264328,0.8626874685287476,1.0417883396148682,0.02688046172261238,0.15591132640838623
1,0,0,5,blk2_nP0,3.5802817344665527,5.564741611480713,2.8837385177612305,0.11166449636220932,0.5447964668273926,0.031001491472125053,0.9900723099708557,2.446117639541626,1.1290485858917236,0.33820563554763794,-0.9740886688232422,-1.1204094886779785,-0.0948801040649414,-0.23874253034591675,0.9814435839653015,0.3634323477745056,-0.944247841835022,0.30871474742889404,-0.30855241417884827,-0.5367599725723267,-0.808739423751831,-0.47774606943130493,0.9190585613250732,1.2905925512313843,0.24626024067401886,0.14520634710788727,-0.9912551045417786,-2.113590717315674,0.7421743869781494,-0.3866516053676605,0.999043881893158,0.6987857222557068,-0.5061889290809631,0.2054467797279358,0.9894781112670898,1.7754179239273071,0.5038455724716187,0.2873956263065338,0.9940459132194519,2.4814460277557373,1.4262083768844604,0.06968322396278381,-0.96236252784729,-0.6353129148483276,-0.6624871492385864,-0.31050315499305725,0.9723497033119202,0.9115908145904541,-0.026852121576666832,-0.03464924171566963,0.9613404273986816,0.4358420968055725,-0.3896607756614685,-0.1509016752243042,0.3510228991508484,0.3598681688308716,-0.03199925273656845,0.02007773332297802,0.9293915033340454,1.2679102420806885,0.2561057209968567,0.10049624741077423,0.7150900363922119,1.531517505645752,0.7921287417411804,0.24998408555984497,0.8626874685287476,1.3672020435333252,0.15591613948345184,0.3700077533721924
1,0,0,5,g_zero,3.5802817344665527,3.65476393699646,0.3038681447505951,0.020566442981362343,0.057693809270858765,-0.0024717701599001884,0.9900723099708557,1.1041176319122314,0.10726993530988693,0.007840411737561226,-0.9740886688232422,-1.031528353691101,0.025727877393364906,-0.03237847238779068,0.9814435839653015,0.9968991875648499,0.016371989622712135,-0.0006125333602540195,-0.30855241417884827,-0.31971508264541626,0.03889751806855202,0.0008392714080400765,0.9190585613250732,0.858951210975647,-0.011449646204710007,-0.049584418535232544,-0.9912551045417786,-1.087896466255188,0.06893607974052429,-0.028308087959885597,0.999043881893158,0.9393819570541382,-0.11275865137577057,0.052988890558481216,0.9894781112670898,1.053186058998108,0.040033843368291855,0.024095453321933746,0.9940459132194519,1.1188617944717407,0.129337340593338,-0.0037513389252126217,-0.96236252784729,-0.8341431021690369,-0.0983910858631134,0.03353156894445419,0.9723497033119202,0.9748431444168091,0.002093621762469411,0.0004576626233756542,0.9613404273986816,0.858848512172699,-0.06560088694095612,-0.03942717984318733,0.3510228991508484,0.33920902013778687,0.05002448707818985,-0.029373617842793465,0.9293915033340454,0.9482998251914978,-0.008818665519356728,0.027104292064905167,0.7150900363922119,0.8248159885406494,0.13449446856975555,0.013550343923270702,0.8626874685287476,0.8572911620140076,0.012894857674837112,-0.01652056723833084
2,0,1,1,blk0_nP0,3.5566420555114746,5.296510696411133,2.7397561073303223,0.0755167081952095,0.5329716205596924,0.036246560513973236,0.9936231970787048,2.2635719776153564,1.022861123085022,0.25361037254333496,-0.9768840670585632,-0.9531767964363098,-0.19366814196109772,-0.1654840111732483,0.9830714464187622,0.24121049046516418,-0.9767598509788513,0.21836376190185547,-0.24273306131362915,-0.44919610023498535,-0.8307598829269409,-0.4081159234046936,0.9381363987922668,1.2369405031204224,0.12541212141513824,0.18115046620368958,-0.9918490648269653,-1.9225962162017822,0.6143219470977783,-0.32143253087997437,0.9988294243812561,0.4918277859687805,-0.6143375635147095,0.1066167801618576,0.9845589399337769,1.6318899393081665,0.41033217310905457,0.24333477020263672,0.9963290095329285,2.628225326538086,1.5165257453918457,0.12093790620565414,-0.9578552842140198,-0.5372968912124634,-0.7250757217407227,-0.273959219455719,0.970257043838501,1.0903210639953613,0.06884931772947311,0.05326246842741966,0.9582414031028748,0.5858596563339233,-0.3190385699272156,-0.06666579842567444,0.1853920817375183,0.30844196677207947,0.03339743614196777,0.11685825884342194,0.9226423501968384,1.3232406377792358,0.28299641609191895,0.13949383795261383,0.6776160001754761,1.32720148563385,0.7445875406265259,0.1450410783290863,0.8586600422859192,1.1373436450958252,0.048623356968164444,0.23693275451660156
2,0,1,1,blk1_nP4,3.5566420555114746,4.926525592803955,2.452948808670044,0.052208565175533295,0.5028190016746521,0.029887281358242035,0.9936231970787048,2.0926706790924072,0.9205194711685181,0.18439799547195435,-0.9768840670585632,-0.7938554286956787,-0.295232355594635,-0.10537918657064438,0.9830714464187622,0.29457464814186096,-0.8659919500350952,0.16283516585826874,-0.24273306131362915,-0.4057588577270508,-0.6697216033935547,-0.3255893886089325,0.9381363987922668,1.1154742240905762,0.07510292530059814,0.1068810224533081,-0.9918490648269653,-1.7031313180923462,0.4695684611797333,-0.24554124474525452,0.9988294243812561,0.4334248900413513,-0.708387017250061,0.14215324819087982,0.9845589399337769,1.4818912744522095,0.31022873520851135,0.19189390540122986,0.9963290095329285,2.4617600440979004,1.4156506061553955,0.05497714877128601,-0.9578552842140198,-0.4108034670352936,-0.7761490345001221,-0.19638663530349731,0.970257043838501,1.0792288780212402,0.06352915614843369,0.04733233153820038,0.9582414031028748,0.6278985738754272,-0.2894016206264496,-0.05302618816494942,0.1853920817375183,0.31109440326690674,0.10231928527355194,0.10673314332962036,0.9226423501968384,1.3973772525787354,0.3345741331577301,0.16604262590408325,0.6776160001754761,1.251712441444397,0.7218472957611084,0.08496122807264328,0.8586600422859192,1.037652611732483,0.02688046172261238,0.15591132640838623
