alpha,valence,n_p1_seeds,n_p2_seeds,mean_pred_loss_median,mean_pred_loss_q1,mean_pred_loss_q3,mean_delta_g_median,mean_delta_g_q1,mean_delta_g_q3,mean_energy_median,mean_energy_q1,mean_energy_q3,mean_entropy_median,mean_entropy_q1,mean_entropy_q3,mean_alpha_median,mean_alpha_q1,mean_alpha_q3,g_shift_median,g_shift_q1,g_shift_q3,switches_median,switches_q1,switches_q3
0.05,SSSS,5,6,0.2175164625281468,0.20924335934687407,0.22408912709215653,0.0555990039008773,0.054808585917473666,0.056294678943231695,0.03119828241993673,0.019853809175256174,0.05589229589561,1.3179120914638043,1.316597591638565,1.3318418119847775,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.45141803808510306,0.447625536005944,0.4687727210111916,0.125,0.0625,0.15
0.05,MMMM,5,6,0.2175164625281468,0.20924335934687407,0.22408912709215653,0.0555990039008773,0.054808585917473666,0.056294678943231695,0.03119828241993673,0.019853809175256174,0.05589229589561,1.3179120914638043,1.316597591638565,1.3318418119847775,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.45141803808510306,0.447625536005944,0.4687727210111916,0.125,0.0625,0.15
0.1,SSSS,5,6,0.2136688678408973,0.20174919818062334,0.21761958781979046,0.0854836621063037,0.08467897413324357,0.08730180107522756,0.3840896113670897,0.3670467144122813,0.40282181063259487,1.298876968473196,1.28257197573781,1.3044058411568402,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.6515269545838237,0.6408067653886974,0.6620328903198243,0.125,0.0625,0.15
0.1,MMMM,5,6,0.2136688678408973,0.20174919818062334,0.21761958781979046,0.0854836621063037,0.08467897413324357,0.08730180107522756,0.3840896113670897,0.3670467144122813,0.40282181063259487,1.298876968473196,1.28257197573781,1.3044058411568402,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.6515269545838237,0.6408067653886974,0.6620328903198243,0.125,0.0625,0.15
0.2,SSSS,5,6,0.20972026337403804,0.2010325992514845,0.21786133683985098,0.1321884939343565,0.12933761191864807,0.13366586322534002,0.7941274151997642,0.760738799565006,0.8043928333302028,1.2730320976674556,1.2642656183242797,1.285598221346736,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.8696279041469097,0.838908672798425,0.8961849486455322,0.2,0.1125,0.2875
0.2,MMMM,5,6,0.20972026337403804,0.2010325992514845,0.21786133683985098,0.1321884939343565,0.12933761191864807,0.13366586322534002,0.7941274151997642,0.760738799565006,0.8043928333302028,1.2730320976674556,1.2642656183242797,1.285598221346736,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.8696279041469097,0.838908672798425,0.8961849486455322,0.2,0.1125,0.2875
0.3,SSSS,5,6,0.20846242900937795,0.19786605242406946,0.2181437333393842,0.1689561687823799,0.16408215899848275,0.17274713214331616,1.0072701168013736,0.9624050261243247,1.0134213283937423,1.2646337077021599,1.253573333248496,1.279764546006918,0.30000001192092896,0.30000001192092896,0.30000001192092896,1.003355816565454,0.9683027151972055,1.0298090101219715,0.22499999999999998,0.0625,0.35
0.3,MMMM,5,6,0.20846242900937795,0.19786605242406946,0.2181437333393842,0.1689561687823799,0.16408215899848275,0.17274713214331616,1.0072701168013736,0.9624050261243247,1.0134213283937423,1.2646337077021599,1.253573333248496,1.279764546006918,0.30000001192092896,0.30000001192092896,0.30000001192092896,1.003355816565454,0.9683027151972055,1.0298090101219715,0.22499999999999998,0.0625,0.35
