n_perturb,pe_late,g_norm_late,alpha_late,zone0_frac,zone1_frac,zone2_frac,zone3_frac,zone4_frac
0,0.014819708084648785,3.1497910747329394,0.2896232726412515,0.0,0.0015,0.077,0.05633333333333333,0.8651666666666666
1,0.016675352549917685,3.2405537676413854,0.2907472152560949,0.0095,0.024333333333333332,0.09516666666666666,0.04633333333333333,0.8246666666666667
2,0.014173277975758538,3.156430846830209,0.1456210337591668,0.0,0.0,0.03783333333333333,0.0545,0.9076666666666666
3,0.014061978247695757,3.1490381712118785,0.25128285540143647,0.0,0.001,0.041666666666666664,0.041666666666666664,0.9156666666666666
4,0.013982778590230737,3.0093840231696767,0.2994385634201268,0.0,0.0,0.034333333333333334,0.042166666666666665,0.9235
5,0.013519416672798495,3.1750259638230007,0.18288323512673377,0.0,0.0,0.034166666666666665,0.036833333333333336,0.929
6,0.013871858242511128,3.217669983625412,0.28331673414384323,0.0,0.0,0.028666666666666667,0.03333333333333333,0.938
