probe_idx,episode,t,probe_type,decoder_shift_ssss_vs_mmmm,policy_shift_ssss_vs_mmmm,policy_tvd_ssss_vs_mmmm,decoder_shift_ssss_vs_mmmm_a0,decoder_shift_ssss_vs_mmmm_a1,decoder_shift_ssss_vs_mmmm_a2,decoder_shift_ssss_vs_mmmm_a3,decoder_shift_ssss_vs_mmmm_a4,decoder_shift_ssss_vs_zero,policy_shift_ssss_vs_zero,policy_tvd_ssss_vs_zero,decoder_shift_ssss_vs_zero_a0,decoder_shift_ssss_vs_zero_a1,decoder_shift_ssss_vs_zero_a2,decoder_shift_ssss_vs_zero_a3,decoder_shift_ssss_vs_zero_a4,decoder_shift_mmmm_vs_zero,policy_shift_mmmm_vs_zero,policy_tvd_mmmm_vs_zero,decoder_shift_mmmm_vs_zero_a0,decoder_shift_mmmm_vs_zero_a1,decoder_shift_mmmm_vs_zero_a2,decoder_shift_mmmm_vs_zero_a3,decoder_shift_mmmm_vs_zero_a4,decoder_shift_ssss_vs_ssss_b,policy_shift_ssss_vs_ssss_b,policy_tvd_ssss_vs_ssss_b,decoder_shift_ssss_vs_ssss_b_a0,decoder_shift_ssss_vs_ssss_b_a1,decoder_shift_ssss_vs_ssss_b_a2,decoder_shift_ssss_vs_ssss_b_a3,decoder_shift_ssss_vs_ssss_b_a4,alpha,seed
0,0,0,quiet,0.0010302532464265823,0.001957531087100506,0.0006821714341640472,0.0009507056674920022,0.0007334040128625929,0.0007459716871380806,0.0012816527159884572,0.001290844171307981,0.31368789076805115,0.5347016453742981,0.2565816044807434,0.3326278626918793,0.2010277658700943,0.2392057329416275,0.37363874912261963,0.37963372468948364,0.31449076533317566,0.5362036228179932,0.25711238384246826,0.3333294689655304,0.201501727104187,0.23969590663909912,0.3747110068798065,0.38072076439857483,0.0004225730081088841,0.0008540811249986291,0.0002821385860443115,0.00039301352808251977,0.0003037868009414524,0.0003122205089312047,0.0005196210695430636,0.00052783137653023,0.05,1
1,0,1,quiet,0.0010302532464265823,0.0025163828395307064,0.000652732327580452,0.0009507056674920022,0.0007334040128625929,0.0007459716871380806,0.0012816527159884572,0.001290844171307981,0.31368789076805115,0.4293852150440216,0.17156337201595306,0.3326278626918793,0.2010277658700943,0.2392057329416275,0.37363874912261963,0.37963372468948364,0.31449076533317566,0.4317144751548767,0.17221608757972717,0.3333294689655304,0.201501727104187,0.23969590663909912,0.3747110068798065,0.38072076439857483,0.0004225730081088841,0.0011117653921246529,0.0002978667616844177,0.00039301352808251977,0.0003037868009414524,0.0003122205089312047,0.0005196210695430636,0.00052783137653023,0.05,1
2,0,2,quiet,0.0010302532464265823,0.00252120872028172,0.0006555654108524323,0.0009507056674920022,0.0007334040128625929,0.0007459716871380806,0.0012816527159884572,0.001290844171307981,0.31368789076805115,0.43058204650878906,0.17232419550418854,0.3326278626918793,0.2010277658700943,0.2392057329416275,0.37363874912261963,0.37963372468948364,0.31449076533317566,0.43291640281677246,0.17297977209091187,0.3333294689655304,0.201501727104187,0.23969590663909912,0.3747110068798065,0.38072076439857483,0.0004225730081088841,0.0011138231493532658,0.0002990812063217163,0.00039301352808251977,0.0003037868009414524,0.0003122205089312047,0.0005196210695430636,0.00052783137653023,0.05,1
3,0,3,quiet,0.0010302532464265823,0.0025326325558125973,0.0006648916751146317,0.0009507056674920022,0.0007334040128625929,0.0007459716871380806,0.0012816527159884572,0.001290844171307981,0.31368789076805115,0.43289387226104736,0.17439649999141693,0.3326278626918793,0.2010277658700943,0.2392057329416275,0.37363874912261963,0.37963372468948364,0.31449076533317566,0.43523919582366943,0.1750613898038864,0.3333294689655304,0.201501727104187,0.23969590663909912,0.3747110068798065,0.38072076439857483,0.0004225730081088841,0.001120021683163941,0.00030365586280822754,0.00039301352808251977,0.0003037868009414524,0.0003122205089312047,0.0005196210695430636,0.00052783137653023,0.05,1
4,0,4,quiet,0.0010302532464265823,0.0026378484908491373,0.0007310342043638229,0.0009507056674920022,0.0007334040128625929,0.0007459716871380806,0.0012816527159884572,0.001290844171307981,0.31368789076805115,0.4424251317977905,0.18422052264213562,0.3326278626918793,0.2010277658700943,0.2392057329416275,0.37363874912261963,0.37963372468948364,0.31449076533317566,0.4448845386505127,0.1849515587091446,0.3333294689655304,0.201501727104187,0.23969590663909912,0.3747110068798065,0.38072076439857483,0.0004225730081088841,0.0011671497486531734,0.00033328309655189514,0.00039301352808251977,0.0003037868009414524,0.0003122205089312047,0.0005196210695430636,0.00052783137653023,0.05,1
5,0,5,quiet,0.0010302532464265823,0.0026477216742932796,0.0007353276014328003,0.0009507056674920022,0.0007334040128625929,0.0007459716871380806,0.0012816527159884572,0.001290844171307981,0.31368789076805115,0.44443047046661377,0.18533694744110107,0.3326278626918793,0.2010277658700943,0.2392057329416275,0.37363874912261963,0.37963372468948364,0.31449076533317566,0.44690001010894775,0.18607228994369507,0.3333294689655304,0.201501727104187,0.23969590663909912,0.3747110068798065,0.38072076439857483,0.0004225730081088841,0.0011716498993337154,0.00033516809344291687,0.00039301352808251977,0.0003037868009414524,0.0003122205089312047,0.0005196210695430636,0.00052783137653023,0.05,1
6,0,6,quiet,0.0010302532464265823,0.002550290198996663,0.0006783865392208099,0.0009507056674920022,0.0007334040128625929,0.0007459716871380806,0.0012816527159884572,0.001290844171307981,0.31368789076805115,0.4349326491355896,0.17677240073680878,0.3326278626918793,0.2010277658700943,0.2392057329416275,0.37363874912261963,0.37963372468948364,0.31449076533317566,0.4372972548007965,0.17745080590248108,0.3333294689655304,0.201501727104187,0.23969590663909912,0.3747110068798065,0.38072076439857483,0.0004225730081088841,0.0011284557403996587,0.00030992552638053894,0.00039301352808251977,0.0003037868009414524,0.0003122205089312047,0.0005196210695430636,0.00052783137653023,0.05,1
7,0,7,quiet,0.0010302532464265823,0.0026082731783390045,0.0007014218717813492,0.0009507056674920022,0.0007334040128625929,0.0007459716871380806,0.0012816527159884572,0.001290844171307981,0.31368789076805115,0.43907466530799866,0.1793290227651596,0.3326278626918793,0.2010277658700943,0.2392057329416275,0.37363874912261963,0.37963372468948364,0.31449076533317566,0.4415023624897003,0.1800304502248764,0.3333294689655304,0.201501727104187,0.23969590663909912,0.3747110068798065,0.38072076439857483,0.0004225730081088841,0.0011529542971402407,0.00031962618231773376,0.00039301352808251977,0.0003037868009414524,0.0003122205089312047,0.0005196210695430636,0.00052783137653023,0.05,1
8,0,8,quiet,0.0010302532464265823,0.0025530243292450905,0.0006821807473897934,0.0009507056674920022,0.0007334040128625929,0.0007459716871380806,0.0012816527159884572,0.001290844171307981,0.31368789076805115,0.43525779247283936,0.17741036415100098,0.3326278626918793,0.2010277658700943,0.2392057329416275,0.37363874912261963,0.37963372468948364,0.31449076533317566,0.4376252591609955,0.17809253931045532,0.3333294689655304,0.201501727104187,0.23969590663909912,0.3747110068798065,0.38072076439857483,0.0004225730081088841,0.001129169249907136,0.00031138770282268524,0.00039301352808251977,0.0003037868009414524,0.0003122205089312047,0.0005196210695430636,0.00052783137653023,0.05,1
9,0,9,quiet,0.0010302532464265823,0.002598070539534092,0.0007134396582841873,0.0009507056674920022,0.0007334040128625929,0.0007459716871380806,0.0012816527159884572,0.001290844171307981,0.31368789076805115,0.4397258758544922,0.1822623908519745,0.3326278626918793,0.2010277658700943,0.2392057329416275,0.37363874912261963,0.37963372468948364,0.31449076533317566,0.4421420693397522,0.18297584354877472,0.3333294689655304,0.201501727104187,0.23969590663909912,0.3747110068798065,0.38072076439857483,0.0004225730081088841,0.0011499521788209677,0.0003256276249885559,0.00039301352808251977,0.0003037868009414524,0.0003122205089312047,0.0005196210695430636,0.00052783137653023,0.05,1
