n_perturb,pe_late,g_norm_late,alpha_late,zone0_frac,zone1_frac,zone2_frac,zone3_frac,zone4_frac
0,0.014185918167524505,3.1454004608988764,0.29300734879945717,0.0,0.014666666666666666,0.07783333333333334,0.03183333333333333,0.8756666666666667
1,0.014413646941926952,3.0992040301561357,0.29126274372885624,0.0,0.0055,0.077,0.035166666666666666,0.8823333333333333
2,0.013312657417690691,2.956900405029456,0.29908878485361734,0.0,0.0,0.028333333333333332,0.03183333333333333,0.9398333333333333
3,0.013587954790117995,3.3064206143220267,0.2980959298883875,0.0,0.0,0.03666666666666667,0.0415,0.9218333333333333
4,0.01428374541521771,3.2018685656587285,0.23858836615458132,0.0,0.0008333333333333334,0.057166666666666664,0.042666666666666665,0.8993333333333333
5,0.013781055531226835,3.3309522123535475,0.299998706271251,0.0,0.0,0.029,0.03266666666666666,0.9383333333333334
6,0.014041699917647444,3.1435722677111624,0.22312333363791306,0.0,0.0,0.03333333333333333,0.0355,0.9311666666666667
