n_perturb,pe_late,g_norm_late,alpha_late,zone0_frac,zone1_frac,zone2_frac,zone3_frac,zone4_frac
0,0.04346224791801069,3.981055906534195,0.2999102505495151,0.9441666666666667,0.035333333333333335,0.0205,0.0,0.0
1,0.042844757284969094,3.982595973054568,0.2999978622992833,0.9368333333333333,0.030666666666666665,0.0325,0.0,0.0
2,0.04720146154534693,3.796235154271126,0.29981634762883186,0.8023333333333333,0.1155,0.03283333333333333,0.004333333333333333,0.045
3,0.04431076073836691,3.7188351852496466,0.2999999179939429,0.9265,0.0435,0.029666666666666668,0.0003333333333333333,0.0
4,0.04180072548572207,3.594746850291888,0.2944589856316646,0.89,0.0295,0.032,0.005333333333333333,0.043166666666666666
5,0.042786444151851656,3.3366494334141414,0.17845826138431828,0.9436666666666667,0.03233333333333333,0.023833333333333335,0.00016666666666666666,0.0
6,0.04319646542756042,3.5711612608035406,0.29999670768280823,0.9423333333333334,0.0305,0.026166666666666668,0.001,0.0
